Author,ID,PubDate,elecyear,conflict,Source,Service,letter_ed,online_only,AuthSex,Title,Thesis,AuthRank,Topic,Leg_Act,Crit_Insub,Issue_Area,Endorse_Partisan,Role,Details,Inst_Cred_Gallup,Congress,congress_yr,party.mean.diff.d1.house,party.mean.diff.d1.senate,dem_diff_aff,rep_diff_aff,aff_polar_alt,House_Dem_mean_nom1,House_Dem_sd_nom1,House_Rep_mean_nom1,House_Rep_sd_nom1,Sen_Dem_mean_nom1,Sen_Dem_sd_nom1,Sen_Rep_mean_nom1,Sen_Rep_sd_nom1,House_Dem_mean_nom2,House_Dem_sd_nom2,House_Rep_mean_nom2,House_Rep_sd_nom2,Sen_Dem_mean_nom2,Sen_Dem_sd_nom2,Sen_Rep_mean_nom2,Sen_Rep_sd_nom2
"McPeak, Merrill",1,2003-06-05,0,1,WaPO,Air Force,,,M,Leave the Flying to Us,"For all but the resolutely sightless, it is now obvious that air combat determines the outcome in modern war. In the early hours of March 20, the salvo aimed at Saddam Hussein himself was preceded by nearly a month of air attacks in and around Baghdad -- to say nothing of a decade or so of bombing in connection with enforcing the no-fly zones. So it's incorrect to say that, unlike Desert Storm 12 years before, there was no independent air campaign in advance of the jump off of our ground forces from Kuwait.",10,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McFarlane, Robert",0,2003-07-09,0,1,WSJ,Marine Corps,,,M,Gas That's Good For Us,The good news is that there is plenty of gas in stable parts of the world.,5,ForeignPolicy,,,1,,1,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McCaffrey, Barry",1,2003-07-29,0,1,WSJ,Army ,,,M,We Need More Troops,But to finish the job we need more US combat forces on active duty.,10,BdgtWpnsTrps,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McInerney, Thomas and Woolsey, James",1,2003-08-04,0,1,WSJ,Air Force,,,M,The Next Korean War,We are not eager to see force used on the Korean Peninsula…but we should not take refuge in denial. ,9,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Trainor, Bernard",1,2003-09-18,0,1,WaPO,Marine Corps,,,M,"An Attack Strategy to Win: The More Troops We Array Against Iraq, the Less Resistance We Will Face","Now the president must also make it clear that he is prepared to commit whatever troops are necessary to bring a war with Iraq to a speedy and victorious conclusion. The war will not need anything like the numbers used in Desert Storm, but it cannot be done on the cheap, as was done in Afghanistan. It is presumptuous for those outside the Pentagon to calculate the exact number of troops needed, but it will certainly be more than 100,000.",9,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McFarlane, Robert",0,2003-09-26,0,1,NYT,Marine Corps,,,M,What's Good for Russia is Good for America,"While it is true that America's roots are more deeply intertwined with the countries of Western Europe,the United States need not choose between Russia and Europe. It will always be in America's interest to cooperate with both. ",5,ForeignPolicy,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Bacevich, Andrew",1,2003-10-12,0,1,WaPO,Army,,,M,"Lower Expectations, Set a Date, and Leave","Those of us who experienced Vietnam firsthand are perhaps too quick to shout quagmire at the first sign of a war going awry. Iraq is not Vietnam. Comparing the two may offer a useful device for discomfiting the Bush administration, but it provides little in terms of policy analysis.",6,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Hoar, Joseph and Klass, Richard",1,2003-10-12,0,1,WaPO,Marine Corps and Air Force,,,M,A Risky Strain on an Overstretched Army,"President Bush's address to the United Nations last month echoed his administration's two-pronged justification for the Iraq war: Iraq is better off, he suggested, and the rest of the world, including the United States, is safer with Saddam Hussein gone. The Iraqi people will render judgment on the first point after the coalition forces have departed and their new political course is set.",10,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Meigs, Montgomery",1,2003-10-12,0,1,WaPO,Army,,,M,"We Weren't Prepared to Stay, But We Must","While the administration did a poor job of preparing the American public for the strains of peacekeeping in Iraq, we cannot leave until a stable Iraq becomes a reality. From our experience in the Balkans, important lessons resonate. Patience and an understanding of the subtleties of the local culture are vital. We must avoid allowing short-term incidents and an ideological view of events to belie our painstaking and powerful long-term progress. Our forces and their coalition partners can win, but they will require ample support from the administration and the public.",10,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McFarlane, Robert",0,2003-10-13,0,1,WSJ,Marine Corps,,,M,Save Ukraine From Mother Russia,The United States and its allies…,5,ForeignPolicy,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Downing, Wayne",1,2003-12-07,1,1,WaPO,Army,,,M,"Hearts and Minds? First, Just Win","It will be the new year before answers to some of these critical questions are apparent and give some indication whether this new campaign is working, but for now that campaign is clearly underway.",10,Warfighting,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Goodpaster, Andrew",1,2003-12-11,1,1,NYT,Army,,,M,"George Marshall's World, and Ours","At the end of his speech, with characteristic humility, Marshall revealed his fear that his words had failed him. ''Due to my inability to express myself with the power and penetration of the great Churchill, I have not made clear the points that assume such prominence and importance in my mind,'' he said. He needn't have feared. His ideas helped shape the world we live in and, 50 years later, can still mold the future -- if only we are willing to listen.",10,ForeignPolicy,,,,,,,82,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Anderson, Gary",1,2004-01-28,1,1,WaPO,Marine Corps,,,M,On Patrol with Iraq's 'Homeboys',"Since I've returned from Iraq, several people have asked me if we can win. Our troops in the field think they are winning. So do Sgt. Mohammed, Pvt. Ahmed and Pvt. Raal. From what I've seen, I believe them.",6,Support,,,,,,,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Shalikashvili, John",1,2004-03-30,1,1,USA Today,Army,,,M,Kerry Proceeds With Caution,Let us be clear: Kerry voted for BRAC and understands it's a necessary tool to eliminate facilities we no longer need and thus free up rsources to further modernize our military.  He has not cherry-picked bases in battleground states that he has said he would protect. ,10,BdgtWpnsTrps,,,,1,,The author is supporting John Kerry via the candidate's position on a politial issue. ,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Clark, Wesley",1,2004-04-28,1,1,NYT,Army,,,M,Medals of Honor,"Although President Bush has not engaged personally in such accusations, he has done nothing to stop others from making them. I believe those who didn't serve, or didn't show up for service, should have the decency to respect those who did serve -- often under the most dangerous conditions, with bravery and, yes, with undeniable patriotism.",10,DomesticPolicy,,,,1,,"The author calls on President Bush to denounce calls made by others attacking Democratic Candidate John Kerry's Vietnam War Record.  Clark previously dropped out of the race 60 days before the op-ed publication, and should no longer be commenting on these types of issues. ",75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Whitlow, William",1,2004-05-30,1,1,WaPO,Marine Corps,,,M,The Price of Giving Bad Advice,"It is our patriotic duty to speak out when egregiously flawed policies and strategies needlessly cost American lives. It is time for the president to ask those responsible for the flawed Iraqi policy -- civilian and military -- to resign from public service. Absent such a change in the current administration, many of us will be forced to choose a presidential candidate whose domestic policies we may not like but who understands firsthand the effects of flawed policies and incompetent military strategies and who fully comprehends the price.",8,Warfighting,,1,,,,The author is more or less giving the President an ultimatum. ,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"McFarlane, Robert",0,2004-08-01,1,1,WaPO,Marine Corps,,,M,"Over the Past 30 Years, through….","The military's unified command structure, which has proven so effective in bringing the four uniformed services into a cooperative working relationship, is a sound model for the new director's office. A superior NID staff could be created by careful recruiting of experienced professionals from within and outside government. And giving staff members separate career status would insulate them against special pleading from their former ""parent"" agency.",5,ForeignPolicy,,,,,,,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Shalikashvili, John",1,2004-08-17,1,1,WSJ,Army,,,M,Old Soldiers Don't Have to Fade Away,"They, and those who joined me in Boston in endorsing John Kerry, are true modern-day patriots and, at one time or another while on active duty, have laid their lives on the line in defense of America's interests. I doubt they need a lecture on their responsibilities to keep America safe. Our military has been a model of staying out of politics and responding to direction from civilian leaders, regardless of the political affiliation of those leaders. When, on very rare occasion, a senior military leader exhibited a lapse of judgment on that score, the military has been very swift in sanctioning that individual. There is no debate on the wisdom of such a political ""vow of silence"" on the part of our military.",10,DomesticPolicy,,,,1,,Endorsement of John Kerry. ,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Franks, Tommy",1,2004-10-19,1,1,NYT,Army,,,M,War of Words,And Iraq is one of the places that war must be fought and won. George W. Bush has his eye on that ball and Senator John Kerry does not. ,10,Warfighting,,,,1,,Defense of President George W. Bush ,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"DeLong, Michael",1,2004-11-01,1,1,WSJ,Marine Corps,,,M,Setting the Record Straight on Tora Bora,"In recent days, John Kerry has repeatedly accused President Bush of having ""outsourced the job"" in Tora Bora to kill Osama bin Laden. Knight Ridder reporters concluded that in Tora Bora we ""relied on three Afghan warlords"" to catch bin Laden, ""ignored"" warnings from our own officers about incorrect methodology, and that we also relied on the Afghan warlords as our blocking forces, thus letting more than 1,000 al Qaeda fighters escape. As the No. 2 general at CentCom in charge of the Afghanistan War, I can say with certainty that all of these allegations are incorrect. And it is past time someone set the record straight on what really happened in Tora Bora.",9,Warfighting,,,,,,,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Franks, Tommy",1,2004-11-01,1,1,WSJ,Army,,,M,"Right Leader, Right Time",I don't know Sen. Kerry's plan for victory. But I do know that his criticism of the military conduct of our global war on terrorism disrespects our troops. I also know that he cannot lead troops to victory in a war when he's made it perfectly clear that he doesn't support the cause. And he cannot attract more international support for this cause when he denigrates the allies who are helping us.,10,DomesticPolicy,,,,1,,Endorsement of George W. Bush for President,75,108,2003,0.793021562,0.650133578,29.3065918,32.3858915,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
"Marks, James",1,2004-11-10,0,1,NYT,Army,,,M,"Rebels, Guns, and Money","One of the most difficult aspects of counterinsurgency operations is deciding when to declare victory and head on home, and it is far too early to even begin thinking about that. But with each American and Iraqi soldier that steps into Fallujah this week, we are that much closer to the end. ",8,Warfighting,,,,,,,75,108,2003,0.793021562,0.650133578,32.2203157,35.8318493,59.62502,-0.3762644,0.13327177,0.4167965,0.1434125,-0.2918542,0.11094718,0.3581569,0.13382352,0.047485577,0.3555709,-0.010489177,0.2898697,-0.040895833,0.3906984,-0.187960784,0.3210607
